Date,Surf Spot,SST (°C)
2022-07-23,Elephant rock,2867.5556711758586
2022-07-24,Elephant rock,2864.5691987513005
2022-07-25,Elephant rock,2861.582726326743
2022-07-26,Elephant rock,2858.5962539021853
2022-07-27,Elephant rock,2855.609781477627
2022-07-28,Elephant rock,2852.6233090530695
2022-07-29,Elephant rock,2849.636836628512
2022-07-30,Elephant rock,2846.6503642039543
2022-07-31,Elephant rock,2843.663891779396
2022-08-01,Elephant rock,2840.6774193548385
2022-08-02,Elephant rock,2841.360943461672
2022-08-03,Elephant rock,2842.044467568505
2022-08-04,Elephant rock,2842.727991675338
2022-08-05,Elephant rock,2843.411515782171
2022-08-06,Elephant rock,2844.0950398890045
2022-08-07,Elephant rock,2844.7785639958374
2022-08-08,Elephant rock,2845.462088102671
2022-08-09,Elephant rock,2846.1456122095037
2022-08-10,Elephant rock,2846.829136316337
2022-08-11,Elephant rock,2847.51266042317
2022-08-12,Elephant rock,2848.1961845300034
2022-08-13,Elephant rock,2848.8797086368368
2022-08-14,Elephant rock,2849.5632327436697
2022-08-15,Elephant rock,2850.246756850503
2022-08-16,Elephant rock,2850.930280957336
2022-08-17,Elephant rock,2851.6138050641694
2022-08-18,Elephant rock,2852.2973291710023
2022-08-19,Elephant rock,2852.9808532778356
2022-08-20,Elephant rock,2853.6643773846686
2022-08-21,Elephant rock,2854.347901491502
2022-08-22,Elephant rock,2855.0314255983353
2022-08-23,Elephant rock,2855.7149497051682
2022-08-24,Elephant rock,2856.3984738120016
2022-08-25,Elephant rock,2857.0819979188345
2022-08-26,Elephant rock,2857.765522025668
2022-08-27,Elephant rock,2858.449046132501
2022-08-28,Elephant rock,2859.132570239334
2022-08-29,Elephant rock,2859.816094346167
2022-08-30,Elephant rock,2860.4996184530005
2022-08-31,Elephant rock,2861.1831425598334
2022-09-01,Elephant rock,2861.866666666667
2022-09-02,Elephant rock,2864.105519713262
2022-09-03,Elephant rock,2866.344372759857
2022-09-04,Elephant rock,2868.5832258064515
2022-09-05,Elephant rock,2870.8220788530466
2022-09-06,Elephant rock,2873.0609318996417
2022-09-07,Elephant rock,2875.2997849462367
2022-09-08,Elephant rock,2877.538637992832
2022-09-09,Elephant rock,2879.7774910394264
2022-09-10,Elephant rock,2882.0163440860215
2022-09-11,Elephant rock,2884.2551971326166
2022-09-12,Elephant rock,2886.4940501792116
2022-09-13,Elephant rock,2888.7329032258067
2022-09-14,Elephant rock,2890.9717562724013
2022-09-15,Elephant rock,2893.2106093189964
2022-09-16,Elephant rock,2895.4494623655914
2022-09-17,Elephant rock,2897.6883154121865
2022-09-18,Elephant rock,2899.9271684587816
2022-09-19,Elephant rock,2902.166021505376
2022-09-20,Elephant rock,2904.4048745519713
2022-09-21,Elephant rock,2906.6437275985663
2022-09-22,Elephant rock,2908.8825806451614
2022-09-23,Elephant rock,2911.1214336917565
2022-09-24,Elephant rock,2913.360286738351
2022-09-25,Elephant rock,2915.599139784946
2022-09-26,Elephant rock,2917.837992831541
2022-09-27,Elephant rock,2920.0768458781363
2022-09-28,Elephant rock,2922.3156989247314
2022-09-29,Elephant rock,2924.554551971326
2022-09-30,Elephant rock,2926.793405017921
2022-10-01,Elephant rock,2929.032258064516
2022-10-02,Elephant rock,2925.975303503295
2022-10-03,Elephant rock,2922.9183489420743
2022-10-04,Elephant rock,2919.861394380853
2022-10-05,Elephant rock,2916.8044398196325
2022-10-06,Elephant rock,2913.7474852584114
2022-10-07,Elephant rock,2910.6905306971903
2022-10-08,Elephant rock,2907.6335761359696
2022-10-09,Elephant rock,2904.5766215747485
2022-10-10,Elephant rock,2901.5196670135274
2022-10-11,Elephant rock,2898.4627124523067
2022-10-12,Elephant rock,2895.4057578910856
2022-10-13,Elephant rock,2892.348803329865
2022-10-14,Elephant rock,2889.291848768644
2022-10-15,Elephant rock,2886.2348942074227
2022-10-16,Elephant rock,2883.177939646202
2022-10-17,Elephant rock,2880.120985084981
2022-10-18,Elephant rock,2877.0640305237603
2022-10-19,Elephant rock,2874.007075962539
2022-10-20,Elephant rock,2870.950121401318
2022-10-21,Elephant rock,2867.8931668400974
2022-10-22,Elephant rock,2864.8362122788762
2022-10-23,Elephant rock,2861.779257717655
2022-10-24,Elephant rock,2858.7223031564345
2022-10-25,Elephant rock,2855.6653485952133
2022-10-26,Elephant rock,2852.6083940339927
2022-10-27,Elephant rock,2849.5514394727716
2022-10-28,Elephant rock,2846.4944849115504
2022-10-29,Elephant rock,2843.43753035033
2022-10-30,Elephant rock,2840.3805757891087
2022-10-31,Elephant rock,2837.323621227888
2022-11-01,Elephant rock,2834.266666666667
2022-11-02,Elephant rock,2830.69
2022-11-03,Elephant rock,2827.1133333333337
2022-11-04,Elephant rock,2823.536666666667
2022-11-05,Elephant rock,2819.96
2022-11-06,Elephant rock,2816.3833333333337
2022-11-07,Elephant rock,2812.806666666667
2022-11-08,Elephant rock,2809.23
2022-11-09,Elephant rock,2805.6533333333336
2022-11-10,Elephant rock,2802.076666666667
2022-11-11,Elephant rock,2798.5
2022-11-12,Elephant rock,2794.9233333333336
2022-11-13,Elephant rock,2791.346666666667
2022-11-14,Elephant rock,2787.77
2022-11-15,Elephant rock,2784.1933333333336
2022-11-16,Elephant rock,2780.616666666667
2022-11-17,Elephant rock,2777.04
2022-11-18,Elephant rock,2773.4633333333336
2022-11-19,Elephant rock,2769.8866666666668
2022-11-20,Elephant rock,2766.31
2022-11-21,Elephant rock,2762.7333333333336
2022-11-22,Elephant rock,2759.1566666666668
2022-11-23,Elephant rock,2755.58
2022-11-24,Elephant rock,2752.0033333333336
2022-11-25,Elephant rock,2748.4266666666667
2022-11-26,Elephant rock,2744.85
2022-11-27,Elephant rock,2741.2733333333335
2022-11-28,Elephant rock,2737.6966666666667
2022-11-29,Elephant rock,2734.12
2022-11-30,Elephant rock,2730.5433333333335
2022-12-01,Elephant rock,2726.9666666666667
2022-12-02,Elephant rock,2726.2039542143602
2022-12-03,Elephant rock,2725.4412417620533
2022-12-04,Elephant rock,2724.678529309747
2022-12-05,Elephant rock,2723.91581685744
2022-12-06,Elephant rock,2723.1531044051335
2022-12-07,Elephant rock,2722.390391952827
2022-12-08,Elephant rock,2721.62767950052
2022-12-09,Elephant rock,2720.8649670482137
2022-12-10,Elephant rock,2720.102254595907
2022-12-11,Elephant rock,2719.3395421436003
2022-12-12,Elephant rock,2718.576829691294
2022-12-13,Elephant rock,2717.814117238987
2022-12-14,Elephant rock,2717.0514047866805
2022-12-15,Elephant rock,2716.288692334374
2022-12-16,Elephant rock,2715.525979882067
2022-12-17,Elephant rock,2714.7632674297606
2022-12-18,Elephant rock,2714.0005549774537
2022-12-19,Elephant rock,2713.2378425251472
2022-12-20,Elephant rock,2712.475130072841
2022-12-21,Elephant rock,2711.712417620534
2022-12-22,Elephant rock,2710.9497051682274
2022-12-23,Elephant rock,2710.1869927159205
2022-12-24,Elephant rock,2709.424280263614
2022-12-25,Elephant rock,2708.6615678113076
2022-12-26,Elephant rock,2707.8988553590007
2022-12-27,Elephant rock,2707.136142906694
2022-12-28,Elephant rock,2706.3734304543877
2022-12-29,Elephant rock,2705.610718002081
2022-12-30,Elephant rock,2704.8480055497744
2022-12-31,Elephant rock,2704.0852930974675
2022-01-01,Hikkaduwa,2846.4193548387098
2022-01-02,Hikkaduwa,2847.5774862494427
2022-01-03,Hikkaduwa,2848.7356176601756
2022-01-04,Hikkaduwa,2849.893749070908
2022-01-05,Hikkaduwa,2851.051880481641
2022-01-06,Hikkaduwa,2852.210011892374
2022-01-07,Hikkaduwa,2853.368143303107
2022-01-08,Hikkaduwa,2854.52627471384
2022-01-09,Hikkaduwa,2855.6844061245724
2022-01-10,Hikkaduwa,2856.8425375353054
2022-01-11,Hikkaduwa,2858.0006689460383
2022-01-12,Hikkaduwa,2859.1588003567713
2022-01-13,Hikkaduwa,2860.3169317675042
2022-01-14,Hikkaduwa,2861.4750631782367
2022-01-15,Hikkaduwa,2862.6331945889697
2022-01-16,Hikkaduwa,2863.7913259997026
2022-01-17,Hikkaduwa,2864.9494574104356
2022-01-18,Hikkaduwa,2866.1075888211685
2022-01-19,Hikkaduwa,2867.2657202319015
2022-01-20,Hikkaduwa,2868.423851642634
2022-01-21,Hikkaduwa,2869.581983053367
2022-01-22,Hikkaduwa,2870.7401144641
2022-01-23,Hikkaduwa,2871.898245874833
2022-01-24,Hikkaduwa,2873.0563772855658
2022-01-25,Hikkaduwa,2874.2145086962983
2022-01-26,Hikkaduwa,2875.372640107031
2022-01-27,Hikkaduwa,2876.530771517764
2022-01-28,Hikkaduwa,2877.688902928497
2022-01-29,Hikkaduwa,2878.84703433923
2022-01-30,Hikkaduwa,2880.0051657499625
2022-01-31,Hikkaduwa,2881.1632971606955
2022-02-01,Hikkaduwa,2882.3214285714284
2022-02-02,Hikkaduwa,2883.178612574062
2022-02-03,Hikkaduwa,2884.0357965766952
2022-02-04,Hikkaduwa,2884.892980579328
2022-02-05,Hikkaduwa,2885.7501645819616
2022-02-06,Hikkaduwa,2886.607348584595
2022-02-07,Hikkaduwa,2887.4645325872284
2022-02-08,Hikkaduwa,2888.3217165898614
2022-02-09,Hikkaduwa,2889.1789005924948
2022-02-10,Hikkaduwa,2890.036084595128
2022-02-11,Hikkaduwa,2890.8932685977616
2022-02-12,Hikkaduwa,2891.750452600395
2022-02-13,Hikkaduwa,2892.607636603028
2022-02-14,Hikkaduwa,2893.4648206056613
2022-02-15,Hikkaduwa,2894.3220046082947
2022-02-16,Hikkaduwa,2895.179188610928
2022-02-17,Hikkaduwa,2896.0363726135615
2022-02-18,Hikkaduwa,2896.8935566161945
2022-02-19,Hikkaduwa,2897.750740618828
2022-02-20,Hikkaduwa,2898.6079246214613
2022-02-21,Hikkaduwa,2899.4651086240947
2022-02-22,Hikkaduwa,2900.322292626728
2022-02-23,Hikkaduwa,2901.179476629361
2022-02-24,Hikkaduwa,2902.0366606319944
2022-02-25,Hikkaduwa,2902.893844634628
2022-02-26,Hikkaduwa,2903.7510286372612
2022-02-27,Hikkaduwa,2904.608212639894
2022-02-28,Hikkaduwa,2905.4653966425276
2022-03-01,Hikkaduwa,2906.322580645161
2022-03-02,Hikkaduwa,2908.440131807145
2022-03-03,Hikkaduwa,2910.557682969129
2022-03-04,Hikkaduwa,2912.675234131113
2022-03-05,Hikkaduwa,2914.792785293097
2022-03-06,Hikkaduwa,2916.910336455081
2022-03-07,Hikkaduwa,2919.0278876170655
2022-03-08,Hikkaduwa,2921.1454387790495
2022-03-09,Hikkaduwa,2923.2629899410335
2022-03-10,Hikkaduwa,2925.3805411030175
2022-03-11,Hikkaduwa,2927.4980922650016
2022-03-12,Hikkaduwa,2929.6156434269856
2022-03-13,Hikkaduwa,2931.7331945889696
2022-03-14,Hikkaduwa,2933.8507457509536
2022-03-15,Hikkaduwa,2935.9682969129376
2022-03-16,Hikkaduwa,2938.0858480749216
2022-03-17,Hikkaduwa,2940.203399236906
2022-03-18,Hikkaduwa,2942.32095039889
2022-03-19,Hikkaduwa,2944.438501560874
2022-03-20,Hikkaduwa,2946.556052722858
2022-03-21,Hikkaduwa,2948.673603884842
2022-03-22,Hikkaduwa,2950.791155046826
2022-03-23,Hikkaduwa,2952.90870620881
2022-03-24,Hikkaduwa,2955.026257370794
2022-03-25,Hikkaduwa,2957.143808532778
2022-03-26,Hikkaduwa,2959.261359694762
2022-03-27,Hikkaduwa,2961.3789108567466
2022-03-28,Hikkaduwa,2963.4964620187307
2022-03-29,Hikkaduwa,2965.6140131807147
2022-03-30,Hikkaduwa,2967.7315643426987
2022-03-31,Hikkaduwa,2969.8491155046827
2022-04-01,Hikkaduwa,2971.9666666666667
2022-04-02,Hikkaduwa,2968.7613261648744
2022-04-03,Hikkaduwa,2965.5559856630825
2022-04-04,Hikkaduwa,2962.3506451612902
2022-04-05,Hikkaduwa,2959.1453046594984
2022-04-06,Hikkaduwa,2955.939964157706
2022-04-07,Hikkaduwa,2952.734623655914
2022-04-08,Hikkaduwa,2949.529283154122
2022-04-09,Hikkaduwa,2946.3239426523296
2022-04-10,Hikkaduwa,2943.1186021505378
2022-04-11,Hikkaduwa,2939.9132616487454
2022-04-12,Hikkaduwa,2936.7079211469536
2022-04-13,Hikkaduwa,2933.5025806451613
2022-04-14,Hikkaduwa,2930.2972401433694
2022-04-15,Hikkaduwa,2927.091899641577
2022-04-16,Hikkaduwa,2923.8865591397853
2022-04-17,Hikkaduwa,2920.681218637993
2022-04-18,Hikkaduwa,2917.4758781362007
2022-04-19,Hikkaduwa,2914.270537634409
2022-04-20,Hikkaduwa,2911.0651971326165
2022-04-21,Hikkaduwa,2907.8598566308247
2022-04-22,Hikkaduwa,2904.6545161290323
2022-04-23,Hikkaduwa,2901.4491756272405
2022-04-24,Hikkaduwa,2898.243835125448
2022-04-25,Hikkaduwa,2895.038494623656
2022-04-26,Hikkaduwa,2891.833154121864
2022-04-27,Hikkaduwa,2888.6278136200717
2022-04-28,Hikkaduwa,2885.42247311828
2022-04-29,Hikkaduwa,2882.2171326164876
2022-04-30,Hikkaduwa,2879.0117921146957
2022-05-01,Hikkaduwa,2875.8064516129034
2022-05-02,Hikkaduwa,2874.7288241415195
2022-05-03,Hikkaduwa,2873.6511966701355
2022-05-04,Hikkaduwa,2872.5735691987516
2022-05-05,Hikkaduwa,2871.4959417273676
2022-05-06,Hikkaduwa,2870.4183142559837
2022-05-07,Hikkaduwa,2869.3406867845997
2022-05-08,Hikkaduwa,2868.2630593132158
2022-05-09,Hikkaduwa,2867.1854318418314
2022-05-10,Hikkaduwa,2866.1078043704474
2022-05-11,Hikkaduwa,2865.0301768990635
2022-05-12,Hikkaduwa,2863.9525494276795
2022-05-13,Hikkaduwa,2862.8749219562956
2022-05-14,Hikkaduwa,2861.7972944849116
2022-05-15,Hikkaduwa,2860.7196670135277
2022-05-16,Hikkaduwa,2859.6420395421437
2022-05-17,Hikkaduwa,2858.5644120707598
2022-05-18,Hikkaduwa,2857.486784599376
2022-05-19,Hikkaduwa,2856.409157127992
2022-05-20,Hikkaduwa,2855.331529656608
2022-05-21,Hikkaduwa,2854.253902185224
2022-05-22,Hikkaduwa,2853.17627471384
2022-05-23,Hikkaduwa,2852.098647242456
2022-05-24,Hikkaduwa,2851.021019771072
2022-05-25,Hikkaduwa,2849.9433922996877
2022-05-26,Hikkaduwa,2848.865764828304
2022-05-27,Hikkaduwa,2847.78813735692
2022-05-28,Hikkaduwa,2846.710509885536
2022-05-29,Hikkaduwa,2845.632882414152
2022-05-30,Hikkaduwa,2844.555254942768
2022-05-31,Hikkaduwa,2843.477627471384
2022-06-01,Hikkaduwa,2842.4
2022-06-02,Hikkaduwa,2840.009247311828
2022-06-03,Hikkaduwa,2837.618494623656
2022-06-04,Hikkaduwa,2835.227741935484
2022-06-05,Hikkaduwa,2832.836989247312
2022-06-06,Hikkaduwa,2830.44623655914
2022-06-07,Hikkaduwa,2828.0554838709677
2022-06-08,Hikkaduwa,2825.6647311827955
2022-06-09,Hikkaduwa,2823.273978494624
2022-06-10,Hikkaduwa,2820.8832258064517
2022-06-11,Hikkaduwa,2818.4924731182796
2022-06-12,Hikkaduwa,2816.1017204301074
2022-06-13,Hikkaduwa,2813.7109677419353
2022-06-14,Hikkaduwa,2811.3202150537636
2022-06-15,Hikkaduwa,2808.9294623655915
2022-06-16,Hikkaduwa,2806.5387096774193
2022-06-17,Hikkaduwa,2804.147956989247
2022-06-18,Hikkaduwa,2801.757204301075
2022-06-19,Hikkaduwa,2799.3664516129033
2022-06-20,Hikkaduwa,2796.975698924731
2022-06-21,Hikkaduwa,2794.584946236559
2022-06-22,Hikkaduwa,2792.194193548387
2022-06-23,Hikkaduwa,2789.803440860215
2022-06-24,Hikkaduwa,2787.412688172043
2022-06-25,Hikkaduwa,2785.021935483871
2022-06-26,Hikkaduwa,2782.631182795699
2022-06-27,Hikkaduwa,2780.2404301075267
2022-06-28,Hikkaduwa,2777.8496774193545
2022-06-29,Hikkaduwa,2775.458924731183
2022-06-30,Hikkaduwa,2773.0681720430107
2022-07-01,Hikkaduwa,2770.6774193548385
2022-07-02,Hikkaduwa,2768.0811654526533
2022-07-03,Hikkaduwa,2765.484911550468
2022-07-04,Hikkaduwa,2762.888657648283
2022-07-05,Hikkaduwa,2760.2924037460975
2022-07-06,Hikkaduwa,2757.6961498439123
2022-07-07,Hikkaduwa,2755.099895941727
2022-07-08,Hikkaduwa,2752.503642039542
2022-07-09,Hikkaduwa,2749.907388137357
2022-07-10,Hikkaduwa,2747.3111342351717
2022-07-11,Hikkaduwa,2744.7148803329865
2022-07-12,Hikkaduwa,2742.118626430801
2022-07-13,Hikkaduwa,2739.522372528616
2022-07-14,Hikkaduwa,2736.9261186264307
2022-07-15,Hikkaduwa,2734.3298647242455
2022-07-16,Hikkaduwa,2731.73361082206
2022-07-17,Hikkaduwa,2729.137356919875
2022-07-18,Hikkaduwa,2726.5411030176897
2022-07-19,Hikkaduwa,2723.9448491155044
2022-07-20,Hikkaduwa,2721.348595213319
2022-07-21,Hikkaduwa,2718.752341311134
2022-07-22,Hikkaduwa,2716.1560874089487
2022-07-23,Hikkaduwa,2713.5598335067634
2022-07-24,Hikkaduwa,2710.963579604578
2022-07-25,Hikkaduwa,2708.3673257023934
2022-07-26,Hikkaduwa,2705.771071800208
2022-07-27,Hikkaduwa,2703.174817898023
2022-07-28,Hikkaduwa,2700.5785639958376
2022-07-29,Hikkaduwa,2697.9823100936524
2022-07-30,Hikkaduwa,2695.386056191467
2022-07-31,Hikkaduwa,2692.789802289282
2022-08-01,Hikkaduwa,2690.1935483870966
2022-08-02,Hikkaduwa,2691.9399930627815
2022-08-03,Hikkaduwa,2693.686437738467
2022-08-04,Hikkaduwa,2695.4328824141517
2022-08-05,Hikkaduwa,2697.179327089837
2022-08-06,Hikkaduwa,2698.925771765522
2022-08-07,Hikkaduwa,2700.6722164412067
2022-08-08,Hikkaduwa,2702.418661116892
2022-08-09,Hikkaduwa,2704.165105792577
2022-08-10,Hikkaduwa,2705.911550468262
2022-08-11,Hikkaduwa,2707.657995143947
2022-08-12,Hikkaduwa,2709.404439819632
2022-08-13,Hikkaduwa,2711.1508844953173
2022-08-14,Hikkaduwa,2712.897329171002
2022-08-15,Hikkaduwa,2714.643773846687
2022-08-16,Hikkaduwa,2716.3902185223724
2022-08-17,Hikkaduwa,2718.1366631980572
2022-08-18,Hikkaduwa,2719.8831078737426
2022-08-19,Hikkaduwa,2721.6295525494274
2022-08-20,Hikkaduwa,2723.3759972251123
2022-08-21,Hikkaduwa,2725.1224419007976
2022-08-22,Hikkaduwa,2726.8688865764825
2022-08-23,Hikkaduwa,2728.615331252168
2022-08-24,Hikkaduwa,2730.3617759278527
2022-08-25,Hikkaduwa,2732.1082206035376
2022-08-26,Hikkaduwa,2733.854665279223
2022-08-27,Hikkaduwa,2735.6011099549078
2022-08-28,Hikkaduwa,2737.3475546305926
2022-08-29,Hikkaduwa,2739.093999306278
2022-08-30,Hikkaduwa,2740.840443981963
2022-08-31,Hikkaduwa,2742.586888657648
2022-09-01,Hikkaduwa,2744.333333333333
2022-09-02,Hikkaduwa,2745.686738351254
2022-09-03,Hikkaduwa,2747.0401433691754
2022-09-04,Hikkaduwa,2748.3935483870964
2022-09-05,Hikkaduwa,2749.746953405018
2022-09-06,Hikkaduwa,2751.100358422939
2022-09-07,Hikkaduwa,2752.45376344086
2022-09-08,Hikkaduwa,2753.8071684587812
2022-09-09,Hikkaduwa,2755.160573476702
2022-09-10,Hikkaduwa,2756.5139784946236
2022-09-11,Hikkaduwa,2757.8673835125446
2022-09-12,Hikkaduwa,2759.2207885304656
2022-09-13,Hikkaduwa,2760.574193548387
2022-09-14,Hikkaduwa,2761.927598566308
2022-09-15,Hikkaduwa,2763.2810035842294
2022-09-16,Hikkaduwa,2764.6344086021504
2022-09-17,Hikkaduwa,2765.9878136200714
2022-09-18,Hikkaduwa,2767.341218637993
2022-09-19,Hikkaduwa,2768.694623655914
2022-09-20,Hikkaduwa,2770.0480286738352
2022-09-21,Hikkaduwa,2771.401433691756
2022-09-22,Hikkaduwa,2772.754838709677
2022-09-23,Hikkaduwa,2774.1082437275986
2022-09-24,Hikkaduwa,2775.4616487455196
2022-09-25,Hikkaduwa,2776.815053763441
2022-09-26,Hikkaduwa,2778.168458781362
2022-09-27,Hikkaduwa,2779.521863799283
2022-09-28,Hikkaduwa,2780.8752688172044
2022-09-29,Hikkaduwa,2782.2286738351254
2022-09-30,Hikkaduwa,2783.582078853047
2022-10-01,Hikkaduwa,2784.935483870968
2022-10-02,Hikkaduwa,2787.696704821367
2022-10-03,Hikkaduwa,2790.4579257717655
2022-10-04,Hikkaduwa,2793.2191467221646
2022-10-05,Hikkaduwa,2795.9803676725633
2022-10-06,Hikkaduwa,2798.7415886229624
2022-10-07,Hikkaduwa,2801.502809573361
2022-10-08,Hikkaduwa,2804.26403052376
2022-10-09,Hikkaduwa,2807.0252514741587
2022-10-10,Hikkaduwa,2809.786472424558
2022-10-11,Hikkaduwa,2812.5476933749565
2022-10-12,Hikkaduwa,2815.3089143253555
2022-10-13,Hikkaduwa,2818.0701352757546
2022-10-14,Hikkaduwa,2820.8313562261533
2022-10-15,Hikkaduwa,2823.5925771765524
2022-10-16,Hikkaduwa,2826.353798126951
2022-10-17,Hikkaduwa,2829.11501907735
2022-10-18,Hikkaduwa,2831.8762400277487
2022-10-19,Hikkaduwa,2834.637460978148
2022-10-20,Hikkaduwa,2837.3986819285465
2022-10-21,Hikkaduwa,2840.1599028789456
2022-10-22,Hikkaduwa,2842.9211238293447
2022-10-23,Hikkaduwa,2845.6823447797433
2022-10-24,Hikkaduwa,2848.4435657301424
2022-10-25,Hikkaduwa,2851.204786680541
2022-10-26,Hikkaduwa,2853.96600763094
2022-10-27,Hikkaduwa,2856.7272285813387
2022-10-28,Hikkaduwa,2859.488449531738
2022-10-29,Hikkaduwa,2862.2496704821365
2022-10-30,Hikkaduwa,2865.0108914325356
2022-10-31,Hikkaduwa,2867.772112382934
2022-11-01,Hikkaduwa,2870.5333333333333
2022-11-02,Hikkaduwa,2868.2655555555557
2022-11-03,Hikkaduwa,2865.9977777777776
2022-11-04,Hikkaduwa,2863.73
2022-11-05,Hikkaduwa,2861.4622222222224
2022-11-06,Hikkaduwa,2859.1944444444443
2022-11-07,Hikkaduwa,2856.9266666666667
2022-11-08,Hikkaduwa,2854.6588888888887
2022-11-09,Hikkaduwa,2852.391111111111
2022-11-10,Hikkaduwa,2850.1233333333334
2022-11-11,Hikkaduwa,2847.8555555555554
2022-11-12,Hikkaduwa,2845.587777777778
2022-11-13,Hikkaduwa,2843.32
2022-11-14,Hikkaduwa,2841.052222222222
2022-11-15,Hikkaduwa,2838.7844444444445
2022-11-16,Hikkaduwa,2836.5166666666664
2022-11-17,Hikkaduwa,2834.248888888889
2022-11-18,Hikkaduwa,2831.981111111111
2022-11-19,Hikkaduwa,2829.713333333333
2022-11-20,Hikkaduwa,2827.4455555555555
2022-11-21,Hikkaduwa,2825.177777777778
2022-11-22,Hikkaduwa,2822.91
2022-11-23,Hikkaduwa,2820.6422222222222
2022-11-24,Hikkaduwa,2818.3744444444446
2022-11-25,Hikkaduwa,2816.1066666666666
2022-11-26,Hikkaduwa,2813.838888888889
2022-11-27,Hikkaduwa,2811.571111111111
2022-11-28,Hikkaduwa,2809.3033333333333
2022-11-29,Hikkaduwa,2807.0355555555557
2022-11-30,Hikkaduwa,2804.7677777777776
2022-12-01,Hikkaduwa,2802.5
2022-12-02,Hikkaduwa,2801.74505723205
2022-12-03,Hikkaduwa,2800.9901144641
2022-12-04,Hikkaduwa,2800.23517169615
2022-12-05,Hikkaduwa,2799.4802289281997
2022-12-06,Hikkaduwa,2798.7252861602497
2022-12-07,Hikkaduwa,2797.9703433922996
2022-12-08,Hikkaduwa,2797.2154006243495
2022-12-09,Hikkaduwa,2796.4604578563994
2022-12-10,Hikkaduwa,2795.7055150884494
2022-12-11,Hikkaduwa,2794.9505723204993
2022-12-12,Hikkaduwa,2794.1956295525492
2022-12-13,Hikkaduwa,2793.440686784599
2022-12-14,Hikkaduwa,2792.685744016649
2022-12-15,Hikkaduwa,2791.930801248699
2022-12-16,Hikkaduwa,2791.175858480749
2022-12-17,Hikkaduwa,2790.4209157127993
2022-12-18,Hikkaduwa,2789.6659729448493
2022-12-19,Hikkaduwa,2788.911030176899
2022-12-20,Hikkaduwa,2788.156087408949
2022-12-21,Hikkaduwa,2787.401144640999
2022-12-22,Hikkaduwa,2786.646201873049
2022-12-23,Hikkaduwa,2785.891259105099
2022-12-24,Hikkaduwa,2785.136316337149
2022-12-25,Hikkaduwa,2784.381373569199
2022-12-26,Hikkaduwa,2783.6264308012487
2022-12-27,Hikkaduwa,2782.8714880332986
2022-12-28,Hikkaduwa,2782.1165452653486
2022-12-29,Hikkaduwa,2781.3616024973985
2022-12-30,Hikkaduwa,2780.6066597294484
2022-12-31,Hikkaduwa,2779.8517169614984
2022-01-01,Hiriketiya,2811.0
2022-01-02,Hiriketiya,2812.3536866359445
2022-01-03,Hiriketiya,2813.7073732718895
2022-01-04,Hiriketiya,2815.061059907834
2022-01-05,Hiriketiya,2816.4147465437786
2022-01-06,Hiriketiya,2817.7684331797236
2022-01-07,Hiriketiya,2819.122119815668
2022-01-08,Hiriketiya,2820.4758064516127
2022-01-09,Hiriketiya,2821.8294930875577
2022-01-10,Hiriketiya,2823.1831797235022
2022-01-11,Hiriketiya,2824.5368663594472
2022-01-12,Hiriketiya,2825.8905529953918
2022-01-13,Hiriketiya,2827.2442396313363
2022-01-14,Hiriketiya,2828.5979262672813
2022-01-15,Hiriketiya,2829.951612903226
2022-01-16,Hiriketiya,2831.3052995391704
2022-01-17,Hiriketiya,2832.6589861751154
2022-01-18,Hiriketiya,2834.01267281106
2022-01-19,Hiriketiya,2835.3663594470045
2022-01-20,Hiriketiya,2836.7200460829495
2022-01-21,Hiriketiya,2838.073732718894
2022-01-22,Hiriketiya,2839.4274193548385
2022-01-23,Hiriketiya,2840.7811059907835
2022-01-24,Hiriketiya,2842.134792626728
2022-01-25,Hiriketiya,2843.488479262673
2022-01-26,Hiriketiya,2844.8421658986176
2022-01-27,Hiriketiya,2846.195852534562
2022-01-28,Hiriketiya,2847.549539170507
2022-01-29,Hiriketiya,2848.9032258064517
2022-01-30,Hiriketiya,2850.2569124423962
2022-01-31,Hiriketiya,2851.6105990783412
2022-02-01,Hiriketiya,2852.964285714286
2022-02-02,Hiriketiya,2854.1936718235684
2022-02-03,Hiriketiya,2855.4230579328505
2022-02-04,Hiriketiya,2856.652444042133
2022-02-05,Hiriketiya,2857.8818301514157
2022-02-06,Hiriketiya,2859.111216260698
2022-02-07,Hiriketiya,2860.3406023699804
2022-02-08,Hiriketiya,2861.569988479263
2022-02-09,Hiriketiya,2862.799374588545
2022-02-10,Hiriketiya,2864.0287606978277
2022-02-11,Hiriketiya,2865.25814680711
2022-02-12,Hiriketiya,2866.4875329163924
2022-02-13,Hiriketiya,2867.716919025675
2022-02-14,Hiriketiya,2868.946305134957
2022-02-15,Hiriketiya,2870.1756912442397
2022-02-16,Hiriketiya,2871.4050773535223
2022-02-17,Hiriketiya,2872.6344634628044
2022-02-18,Hiriketiya,2873.863849572087
2022-02-19,Hiriketiya,2875.0932356813696
2022-02-20,Hiriketiya,2876.3226217906517
2022-02-21,Hiriketiya,2877.5520078999343
2022-02-22,Hiriketiya,2878.781394009217
2022-02-23,Hiriketiya,2880.010780118499
2022-02-24,Hiriketiya,2881.2401662277816
2022-02-25,Hiriketiya,2882.4695523370638
2022-02-26,Hiriketiya,2883.6989384463463
2022-02-27,Hiriketiya,2884.928324555629
2022-02-28,Hiriketiya,2886.157710664911
2022-03-01,Hiriketiya,2887.3870967741937
