Date,Surf Spot,SST (°C)
2021-09-22,Arugam Bay,2888.6870967741934
2021-09-23,Arugam Bay,2890.2594982078854
2021-09-24,Arugam Bay,2891.8318996415774
2021-09-25,Arugam Bay,2893.404301075269
2021-09-26,Arugam Bay,2894.9767025089604
2021-09-27,Arugam Bay,2896.5491039426524
2021-09-28,Arugam Bay,2898.1215053763444
2021-09-29,Arugam Bay,2899.693906810036
2021-09-30,Arugam Bay,2901.2663082437275
2021-10-01,Arugam Bay,2902.8387096774195
2021-10-02,Arugam Bay,2902.6578910856747
2021-10-03,Arugam Bay,2902.47707249393
2021-10-04,Arugam Bay,2902.2962539021855
2021-10-05,Arugam Bay,2902.1154353104407
2021-10-06,Arugam Bay,2901.934616718696
2021-10-07,Arugam Bay,2901.753798126951
2021-10-08,Arugam Bay,2901.5729795352063
2021-10-09,Arugam Bay,2901.392160943462
2021-10-10,Arugam Bay,2901.211342351717
2021-10-11,Arugam Bay,2901.0305237599723
2021-10-12,Arugam Bay,2900.8497051682275
2021-10-13,Arugam Bay,2900.6688865764827
2021-10-14,Arugam Bay,2900.4880679847383
2021-10-15,Arugam Bay,2900.3072493929935
2021-10-16,Arugam Bay,2900.1264308012487
2021-10-17,Arugam Bay,2899.945612209504
2021-10-18,Arugam Bay,2899.764793617759
2021-10-19,Arugam Bay,2899.5839750260143
2021-10-20,Arugam Bay,2899.40315643427
2021-10-21,Arugam Bay,2899.222337842525
2021-10-22,Arugam Bay,2899.0415192507803
2021-10-23,Arugam Bay,2898.8607006590355
2021-10-24,Arugam Bay,2898.6798820672907
2021-10-25,Arugam Bay,2898.4990634755463
2021-10-26,Arugam Bay,2898.3182448838015
2021-10-27,Arugam Bay,2898.1374262920567
2021-10-28,Arugam Bay,2897.956607700312
2021-10-29,Arugam Bay,2897.775789108567
2021-10-30,Arugam Bay,2897.5949705168227
2021-10-31,Arugam Bay,2897.414151925078
2021-11-01,Arugam Bay,2897.233333333333
2021-11-02,Arugam Bay,2895.2799999999997
2021-11-03,Arugam Bay,2893.3266666666664
2021-11-04,Arugam Bay,2891.373333333333
2021-11-05,Arugam Bay,2889.4199999999996
2021-11-06,Arugam Bay,2887.4666666666662
2021-11-07,Arugam Bay,2885.5133333333333
2021-11-08,Arugam Bay,2883.56
2021-11-09,Arugam Bay,2881.6066666666666
2021-11-10,Arugam Bay,2879.653333333333
2021-11-11,Arugam Bay,2877.7
2021-11-12,Arugam Bay,2875.7466666666664
2021-11-13,Arugam Bay,2873.793333333333
2021-11-14,Arugam Bay,2871.8399999999997
2021-11-15,Arugam Bay,2869.8866666666663
2021-11-16,Arugam Bay,2867.9333333333334
2021-11-17,Arugam Bay,2865.98
2021-11-18,Arugam Bay,2864.0266666666666
2021-11-19,Arugam Bay,2862.0733333333333
2021-11-20,Arugam Bay,2860.12
2021-11-21,Arugam Bay,2858.1666666666665
2021-11-22,Arugam Bay,2856.213333333333
2021-11-23,Arugam Bay,2854.2599999999998
2021-11-24,Arugam Bay,2852.3066666666664
2021-11-25,Arugam Bay,2850.353333333333
2021-11-26,Arugam Bay,2848.3999999999996
2021-11-27,Arugam Bay,2846.4466666666667
2021-11-28,Arugam Bay,2844.4933333333333
2021-11-29,Arugam Bay,2842.54
2021-11-30,Arugam Bay,2840.5866666666666
2021-12-01,Arugam Bay,2838.633333333333
2021-12-02,Arugam Bay,2836.414151925078
2021-12-03,Arugam Bay,2834.1949705168227
2021-12-04,Arugam Bay,2831.9757891085674
2021-12-05,Arugam Bay,2829.756607700312
2021-12-06,Arugam Bay,2827.537426292057
2021-12-07,Arugam Bay,2825.3182448838015
2021-12-08,Arugam Bay,2823.0990634755462
2021-12-09,Arugam Bay,2820.879882067291
2021-12-10,Arugam Bay,2818.6607006590357
2021-12-11,Arugam Bay,2816.4415192507804
2021-12-12,Arugam Bay,2814.222337842525
2021-12-13,Arugam Bay,2812.00315643427
2021-12-14,Arugam Bay,2809.7839750260146
2021-12-15,Arugam Bay,2807.5647936177593
2021-12-16,Arugam Bay,2805.345612209504
2021-12-17,Arugam Bay,2803.1264308012487
2021-12-18,Arugam Bay,2800.9072493929934
2021-12-19,Arugam Bay,2798.688067984738
2021-12-20,Arugam Bay,2796.468886576483
2021-12-21,Arugam Bay,2794.2497051682276
2021-12-22,Arugam Bay,2792.0305237599723
2021-12-23,Arugam Bay,2789.811342351717
2021-12-24,Arugam Bay,2787.5921609434617
2021-12-25,Arugam Bay,2785.3729795352065
2021-12-26,Arugam Bay,2783.153798126951
2021-12-27,Arugam Bay,2780.934616718696
2021-12-28,Arugam Bay,2778.7154353104406
2021-12-29,Arugam Bay,2776.4962539021853
2021-12-30,Arugam Bay,2774.27707249393
2021-12-31,Arugam Bay,2772.057891085675
2021-01-01,Dalawella,2792.7741935483878
2021-01-02,Dalawella,2794.294150438532
2021-01-03,Dalawella,2795.814107328676
2021-01-04,Dalawella,2797.3340642188205
2021-01-05,Dalawella,2798.8540211089644
2021-01-06,Dalawella,2800.373977999109
2021-01-07,Dalawella,2801.8939348892527
2021-01-08,Dalawella,2803.413891779397
2021-01-09,Dalawella,2804.933848669541
2021-01-10,Dalawella,2806.4538055596854
2021-01-11,Dalawella,2807.9737624498293
2021-01-12,Dalawella,2809.4937193399737
2021-01-13,Dalawella,2811.013676230118
2021-01-14,Dalawella,2812.533633120262
2021-01-15,Dalawella,2814.0535900104064
2021-01-16,Dalawella,2815.5735469005504
2021-01-17,Dalawella,2817.0935037906947
2021-01-18,Dalawella,2818.6134606808387
2021-01-19,Dalawella,2820.133417570983
2021-01-20,Dalawella,2821.653374461127
2021-01-21,Dalawella,2823.1733313512714
2021-01-22,Dalawella,2824.6932882414158
2021-01-23,Dalawella,2826.2132451315597
2021-01-24,Dalawella,2827.733202021704
2021-01-25,Dalawella,2829.253158911848
2021-01-26,Dalawella,2830.7731158019924
2021-01-27,Dalawella,2832.2930726921363
2021-01-28,Dalawella,2833.8130295822807
2021-01-29,Dalawella,2835.3329864724246
2021-01-30,Dalawella,2836.852943362569
2021-01-31,Dalawella,2838.372900252713
2021-02-01,Dalawella,2839.8928571428573
2021-02-02,Dalawella,2842.2572827518106
2021-02-03,Dalawella,2844.621708360764
2021-02-04,Dalawella,2846.9861339697172
2021-02-05,Dalawella,2849.3505595786705
2021-02-06,Dalawella,2851.7149851876234
2021-02-07,Dalawella,2854.0794107965767
2021-02-08,Dalawella,2856.44383640553
2021-02-09,Dalawella,2858.8082620144833
2021-02-10,Dalawella,2861.1726876234366
2021-02-11,Dalawella,2863.53711323239
2021-02-12,Dalawella,2865.901538841343
2021-02-13,Dalawella,2868.2659644502965
2021-02-14,Dalawella,2870.6303900592497
2021-02-15,Dalawella,2872.994815668203
2021-02-16,Dalawella,2875.359241277156
2021-02-17,Dalawella,2877.723666886109
2021-02-18,Dalawella,2880.0880924950625
2021-02-19,Dalawella,2882.452518104016
2021-02-20,Dalawella,2884.816943712969
2021-02-21,Dalawella,2887.1813693219224
2021-02-22,Dalawella,2889.5457949308757
2021-02-23,Dalawella,2891.910220539829
2021-02-24,Dalawella,2894.2746461487823
2021-02-25,Dalawella,2896.639071757735
2021-02-26,Dalawella,2899.0034973666884
2021-02-27,Dalawella,2901.3679229756417
2021-02-28,Dalawella,2903.732348584595
2021-03-01,Dalawella,2906.0967741935483
2021-03-02,Dalawella,2907.797953520638
2021-03-03,Dalawella,2909.499132847728
2021-03-04,Dalawella,2911.200312174818
2021-03-05,Dalawella,2912.9014915019075
2021-03-06,Dalawella,2914.6026708289974
2021-03-07,Dalawella,2916.3038501560873
2021-03-08,Dalawella,2918.005029483177
2021-03-09,Dalawella,2919.706208810267
2021-03-10,Dalawella,2921.407388137357
2021-03-11,Dalawella,2923.1085674644464
2021-03-12,Dalawella,2924.8097467915363
2021-03-13,Dalawella,2926.5109261186262
2021-03-14,Dalawella,2928.212105445716
2021-03-15,Dalawella,2929.913284772806
2021-03-16,Dalawella,2931.614464099896
2021-03-17,Dalawella,2933.3156434269854
2021-03-18,Dalawella,2935.0168227540753
2021-03-19,Dalawella,2936.718002081165
2021-03-20,Dalawella,2938.419181408255
2021-03-21,Dalawella,2940.120360735345
2021-03-22,Dalawella,2941.821540062435
2021-03-23,Dalawella,2943.5227193895244
2021-03-24,Dalawella,2945.2238987166143
2021-03-25,Dalawella,2946.925078043704
2021-03-26,Dalawella,2948.626257370794
2021-03-27,Dalawella,2950.327436697884
2021-03-28,Dalawella,2952.028616024974
2021-03-29,Dalawella,2953.7297953520633
2021-03-30,Dalawella,2955.430974679153
2021-03-31,Dalawella,2957.132154006243
2021-04-01,Dalawella,2958.833333333333
2021-04-02,Dalawella,2958.4872759856626
2021-04-03,Dalawella,2958.1412186379926
2021-04-04,Dalawella,2957.7951612903225
2021-04-05,Dalawella,2957.449103942652
2021-04-06,Dalawella,2957.1030465949816
2021-04-07,Dalawella,2956.7569892473116
2021-04-08,Dalawella,2956.4109318996416
2021-04-09,Dalawella,2956.064874551971
2021-04-10,Dalawella,2955.7188172043006
2021-04-11,Dalawella,2955.3727598566306
2021-04-12,Dalawella,2955.0267025089606
2021-04-13,Dalawella,2954.68064516129
2021-04-14,Dalawella,2954.3345878136197
2021-04-15,Dalawella,2953.9885304659497
2021-04-16,Dalawella,2953.6424731182797
2021-04-17,Dalawella,2953.296415770609
2021-04-18,Dalawella,2952.9503584229387
2021-04-19,Dalawella,2952.6043010752687
2021-04-20,Dalawella,2952.2582437275987
2021-04-21,Dalawella,2951.9121863799282
2021-04-22,Dalawella,2951.566129032258
2021-04-23,Dalawella,2951.2200716845878
2021-04-24,Dalawella,2950.8740143369178
2021-04-25,Dalawella,2950.5279569892473
2021-04-26,Dalawella,2950.181899641577
2021-04-27,Dalawella,2949.835842293907
2021-04-28,Dalawella,2949.489784946237
2021-04-29,Dalawella,2949.1437275985663
2021-04-30,Dalawella,2948.797670250896
2021-05-01,Dalawella,2948.451612903226
2021-05-02,Dalawella,2946.508012486993
2021-05-03,Dalawella,2944.5644120707598
2021-05-04,Dalawella,2942.6208116545267
2021-05-05,Dalawella,2940.6772112382932
2021-05-06,Dalawella,2938.73361082206
2021-05-07,Dalawella,2936.790010405827
2021-05-08,Dalawella,2934.846409989594
2021-05-09,Dalawella,2932.902809573361
2021-05-10,Dalawella,2930.959209157128
2021-05-11,Dalawella,2929.015608740895
2021-05-12,Dalawella,2927.072008324662
2021-05-13,Dalawella,2925.1284079084285
2021-05-14,Dalawella,2923.1848074921954
2021-05-15,Dalawella,2921.2412070759624
2021-05-16,Dalawella,2919.2976066597294
2021-05-17,Dalawella,2917.3540062434963
2021-05-18,Dalawella,2915.4104058272633
2021-05-19,Dalawella,2913.4668054110302
2021-05-20,Dalawella,2911.523204994797
2021-05-21,Dalawella,2909.5796045785637
2021-05-22,Dalawella,2907.6360041623307
2021-05-23,Dalawella,2905.6924037460976
2021-05-24,Dalawella,2903.7488033298646
2021-05-25,Dalawella,2901.8052029136315
2021-05-26,Dalawella,2899.8616024973985
2021-05-27,Dalawella,2897.9180020811655
2021-05-28,Dalawella,2895.9744016649324
2021-05-29,Dalawella,2894.030801248699
2021-05-30,Dalawella,2892.087200832466
2021-05-31,Dalawella,2890.143600416233
2021-06-01,Dalawella,2888.2
2021-06-02,Dalawella,2886.4212903225803
2021-06-03,Dalawella,2884.642580645161
2021-06-04,Dalawella,2882.8638709677416
2021-06-05,Dalawella,2881.0851612903225
2021-06-06,Dalawella,2879.306451612903
2021-06-07,Dalawella,2877.527741935484
2021-06-08,Dalawella,2875.7490322580643
2021-06-09,Dalawella,2873.970322580645
2021-06-10,Dalawella,2872.1916129032256
2021-06-11,Dalawella,2870.4129032258065
2021-06-12,Dalawella,2868.634193548387
2021-06-13,Dalawella,2866.855483870968
2021-06-14,Dalawella,2865.0767741935483
2021-06-15,Dalawella,2863.298064516129
2021-06-16,Dalawella,2861.5193548387097
2021-06-17,Dalawella,2859.74064516129
2021-06-18,Dalawella,2857.961935483871
2021-06-19,Dalawella,2856.1832258064514
2021-06-20,Dalawella,2854.4045161290323
2021-06-21,Dalawella,2852.625806451613
2021-06-22,Dalawella,2850.8470967741937
2021-06-23,Dalawella,2849.068387096774
2021-06-24,Dalawella,2847.289677419355
2021-06-25,Dalawella,2845.5109677419355
2021-06-26,Dalawella,2843.7322580645164
2021-06-27,Dalawella,2841.953548387097
2021-06-28,Dalawella,2840.1748387096777
2021-06-29,Dalawella,2838.396129032258
2021-06-30,Dalawella,2836.617419354839
2021-07-01,Dalawella,2834.8387096774195
2021-07-02,Dalawella,2831.839750260146
2021-07-03,Dalawella,2828.840790842872
2021-07-04,Dalawella,2825.8418314255987
2021-07-05,Dalawella,2822.842872008325
2021-07-06,Dalawella,2819.8439125910513
2021-07-07,Dalawella,2816.8449531737774
2021-07-08,Dalawella,2813.845993756504
2021-07-09,Dalawella,2810.84703433923
2021-07-10,Dalawella,2807.8480749219566
2021-07-11,Dalawella,2804.8491155046827
2021-07-12,Dalawella,2801.8501560874092
2021-07-13,Dalawella,2798.851196670136
2021-07-14,Dalawella,2795.852237252862
2021-07-15,Dalawella,2792.8532778355884
2021-07-16,Dalawella,2789.8543184183145
2021-07-17,Dalawella,2786.855359001041
2021-07-18,Dalawella,2783.856399583767
2021-07-19,Dalawella,2780.8574401664937
2021-07-20,Dalawella,2777.85848074922
2021-07-21,Dalawella,2774.8595213319463
2021-07-22,Dalawella,2771.860561914673
2021-07-23,Dalawella,2768.861602497399
2021-07-24,Dalawella,2765.8626430801255
2021-07-25,Dalawella,2762.8636836628516
2021-07-26,Dalawella,2759.864724245578
2021-07-27,Dalawella,2756.8657648283042
2021-07-28,Dalawella,2753.866805411031
2021-07-29,Dalawella,2750.867845993757
2021-07-30,Dalawella,2747.8688865764834
2021-07-31,Dalawella,2744.8699271592095
2021-08-01,Dalawella,2741.870967741936
2021-08-02,Dalawella,2743.595560180368
2021-08-03,Dalawella,2745.3201526188004
2021-08-04,Dalawella,2747.0447450572324
2021-08-05,Dalawella,2748.769337495665
2021-08-06,Dalawella,2750.4939299340967
2021-08-07,Dalawella,2752.218522372529
2021-08-08,Dalawella,2753.943114810961
2021-08-09,Dalawella,2755.6677072493935
2021-08-10,Dalawella,2757.3922996878255
2021-08-11,Dalawella,2759.116892126258
2021-08-12,Dalawella,2760.84148456469
2021-08-13,Dalawella,2762.566077003122
2021-08-14,Dalawella,2764.290669441554
2021-08-15,Dalawella,2766.015261879986
2021-08-16,Dalawella,2767.7398543184186
2021-08-17,Dalawella,2769.4644467568505
2021-08-18,Dalawella,2771.189039195283
2021-08-19,Dalawella,2772.913631633715
2021-08-20,Dalawella,2774.6382240721473
2021-08-21,Dalawella,2776.3628165105793
2021-08-22,Dalawella,2778.087408949011
2021-08-23,Dalawella,2779.8120013874436
2021-08-24,Dalawella,2781.5365938258756
2021-08-25,Dalawella,2783.261186264308
2021-08-26,Dalawella,2784.98577870274
2021-08-27,Dalawella,2786.7103711411723
2021-08-28,Dalawella,2788.4349635796043
2021-08-29,Dalawella,2790.1595560180367
2021-08-30,Dalawella,2791.8841484564687
2021-08-31,Dalawella,2793.608740894901
2021-09-01,Dalawella,2795.333333333333
2021-09-02,Dalawella,2797.049103942652
2021-09-03,Dalawella,2798.764874551971
2021-09-04,Dalawella,2800.48064516129
2021-09-05,Dalawella,2802.1964157706093
2021-09-06,Dalawella,2803.9121863799282
2021-09-07,Dalawella,2805.627956989247
