Date,Surf Spot,SST (°C)
2020-02-18,Arugam Bay,2865.679375551379
2020-02-19,Arugam Bay,2867.7517931801617
2020-02-20,Arugam Bay,2869.824210808945
2020-02-21,Arugam Bay,2871.8966284377275
2020-02-22,Arugam Bay,2873.9690460665106
2020-02-23,Arugam Bay,2876.0414636952937
2020-02-24,Arugam Bay,2878.1138813240764
2020-02-25,Arugam Bay,2880.1862989528595
2020-02-26,Arugam Bay,2882.2587165816426
2020-02-27,Arugam Bay,2884.3311342104253
2020-02-28,Arugam Bay,2886.4035518392084
2020-02-29,Arugam Bay,2888.475969467991
2020-03-01,Arugam Bay,2890.548387096774
2020-03-02,Arugam Bay,2894.0317724592437
2020-03-03,Arugam Bay,2897.5151578217133
2020-03-04,Arugam Bay,2900.9985431841833
2020-03-05,Arugam Bay,2904.481928546653
2020-03-06,Arugam Bay,2907.9653139091224
2020-03-07,Arugam Bay,2911.448699271592
2020-03-08,Arugam Bay,2914.9320846340615
2020-03-09,Arugam Bay,2918.4154699965316
2020-03-10,Arugam Bay,2921.898855359001
2020-03-11,Arugam Bay,2925.3822407214707
2020-03-12,Arugam Bay,2928.8656260839402
2020-03-13,Arugam Bay,2932.34901144641
2020-03-14,Arugam Bay,2935.83239680888
2020-03-15,Arugam Bay,2939.3157821713494
2020-03-16,Arugam Bay,2942.799167533819
2020-03-17,Arugam Bay,2946.2825528962885
2020-03-18,Arugam Bay,2949.765938258758
2020-03-19,Arugam Bay,2953.2493236212276
2020-03-20,Arugam Bay,2956.7327089836976
2020-03-21,Arugam Bay,2960.216094346167
2020-03-22,Arugam Bay,2963.6994797086368
2020-03-23,Arugam Bay,2967.1828650711063
2020-03-24,Arugam Bay,2970.666250433576
2020-03-25,Arugam Bay,2974.149635796046
2020-03-26,Arugam Bay,2977.6330211585155
2020-03-27,Arugam Bay,2981.116406520985
2020-03-28,Arugam Bay,2984.5997918834546
2020-03-29,Arugam Bay,2988.083177245924
2020-03-30,Arugam Bay,2991.566562608394
2020-03-31,Arugam Bay,2995.0499479708637
2020-04-01,Arugam Bay,2998.5333333333333
2020-04-02,Arugam Bay,2999.286523297491
2020-04-03,Arugam Bay,3000.0397132616486
2020-04-04,Arugam Bay,3000.792903225806
2020-04-05,Arugam Bay,3001.5460931899643
2020-04-06,Arugam Bay,3002.299283154122
2020-04-07,Arugam Bay,3003.0524731182795
2020-04-08,Arugam Bay,3003.805663082437
2020-04-09,Arugam Bay,3004.558853046595
2020-04-10,Arugam Bay,3005.312043010753
2020-04-11,Arugam Bay,3006.0652329749105
2020-04-12,Arugam Bay,3006.818422939068
2020-04-13,Arugam Bay,3007.5716129032257
2020-04-14,Arugam Bay,3008.3248028673834
2020-04-15,Arugam Bay,3009.077992831541
2020-04-16,Arugam Bay,3009.8311827956986
2020-04-17,Arugam Bay,3010.5843727598567
2020-04-18,Arugam Bay,3011.3375627240143
2020-04-19,Arugam Bay,3012.090752688172
2020-04-20,Arugam Bay,3012.8439426523296
2020-04-21,Arugam Bay,3013.597132616487
2020-04-22,Arugam Bay,3014.3503225806453
2020-04-23,Arugam Bay,3015.103512544803
2020-04-24,Arugam Bay,3015.8567025089606
2020-04-25,Arugam Bay,3016.609892473118
2020-04-26,Arugam Bay,3017.363082437276
2020-04-27,Arugam Bay,3018.1162724014334
2020-04-28,Arugam Bay,3018.869462365591
2020-04-29,Arugam Bay,3019.622652329749
2020-04-30,Arugam Bay,3020.3758422939068
2020-05-01,Arugam Bay,3021.1290322580644
2020-05-02,Arugam Bay,3021.3850849809223
2020-05-03,Arugam Bay,3021.6411377037807
2020-05-04,Arugam Bay,3021.8971904266386
2020-05-05,Arugam Bay,3022.153243149497
2020-05-06,Arugam Bay,3022.409295872355
2020-05-07,Arugam Bay,3022.6653485952133
2020-05-08,Arugam Bay,3022.9214013180713
2020-05-09,Arugam Bay,3023.1774540409297
2020-05-10,Arugam Bay,3023.4335067637876
2020-05-11,Arugam Bay,3023.689559486646
2020-05-12,Arugam Bay,3023.945612209504
2020-05-13,Arugam Bay,3024.201664932362
2020-05-14,Arugam Bay,3024.45771765522
2020-05-15,Arugam Bay,3024.713770378078
2020-05-16,Arugam Bay,3024.9698231009365
2020-05-17,Arugam Bay,3025.2258758237945
2020-05-18,Arugam Bay,3025.481928546653
2020-05-19,Arugam Bay,3025.737981269511
2020-05-20,Arugam Bay,3025.994033992369
2020-05-21,Arugam Bay,3026.250086715227
2020-05-22,Arugam Bay,3026.506139438085
2020-05-23,Arugam Bay,3026.7621921609434
2020-05-24,Arugam Bay,3027.0182448838013
2020-05-25,Arugam Bay,3027.2742976066597
2020-05-26,Arugam Bay,3027.5303503295177
2020-05-27,Arugam Bay,3027.786403052376
2020-05-28,Arugam Bay,3028.042455775234
2020-05-29,Arugam Bay,3028.2985084980924
2020-05-30,Arugam Bay,3028.5545612209503
2020-05-31,Arugam Bay,3028.8106139438087
2020-06-01,Arugam Bay,3029.0666666666666
2020-06-02,Arugam Bay,3027.273046594982
2020-06-03,Arugam Bay,3025.4794265232977
2020-06-04,Arugam Bay,3023.6858064516127
2020-06-05,Arugam Bay,3021.8921863799283
2020-06-06,Arugam Bay,3020.098566308244
2020-06-07,Arugam Bay,3018.3049462365593
2020-06-08,Arugam Bay,3016.5113261648744
2020-06-09,Arugam Bay,3014.71770609319
2020-06-10,Arugam Bay,3012.9240860215054
2020-06-11,Arugam Bay,3011.130465949821
2020-06-12,Arugam Bay,3009.336845878136
2020-06-13,Arugam Bay,3007.5432258064516
2020-06-14,Arugam Bay,3005.749605734767
2020-06-15,Arugam Bay,3003.9559856630826
2020-06-16,Arugam Bay,3002.162365591398
2020-06-17,Arugam Bay,3000.3687455197132
2020-06-18,Arugam Bay,2998.5751254480288
2020-06-19,Arugam Bay,2996.7815053763443
2020-06-20,Arugam Bay,2994.98788530466
2020-06-21,Arugam Bay,2993.194265232975
2020-06-22,Arugam Bay,2991.4006451612904
2020-06-23,Arugam Bay,2989.607025089606
2020-06-24,Arugam Bay,2987.8134050179215
2020-06-25,Arugam Bay,2986.0197849462365
2020-06-26,Arugam Bay,2984.226164874552
2020-06-27,Arugam Bay,2982.4325448028676
2020-06-28,Arugam Bay,2980.638924731183
2020-06-29,Arugam Bay,2978.845304659498
2020-06-30,Arugam Bay,2977.0516845878137
2020-07-01,Arugam Bay,2975.2580645161293
2020-07-02,Arugam Bay,2972.879292403746
2020-07-03,Arugam Bay,2970.5005202913635
2020-07-04,Arugam Bay,2968.1217481789804
2020-07-05,Arugam Bay,2965.7429760665973
2020-07-06,Arugam Bay,2963.3642039542146
2020-07-07,Arugam Bay,2960.9854318418315
2020-07-08,Arugam Bay,2958.6066597294484
2020-07-09,Arugam Bay,2956.227887617066
2020-07-10,Arugam Bay,2953.8491155046827
2020-07-11,Arugam Bay,2951.4703433923
2020-07-12,Arugam Bay,2949.091571279917
2020-07-13,Arugam Bay,2946.712799167534
2020-07-14,Arugam Bay,2944.334027055151
2020-07-15,Arugam Bay,2941.955254942768
2020-07-16,Arugam Bay,2939.576482830385
2020-07-17,Arugam Bay,2937.1977107180023
2020-07-18,Arugam Bay,2934.818938605619
2020-07-19,Arugam Bay,2932.440166493236
2020-07-20,Arugam Bay,2930.0613943808535
2020-07-21,Arugam Bay,2927.6826222684704
2020-07-22,Arugam Bay,2925.3038501560873
2020-07-23,Arugam Bay,2922.9250780437046
2020-07-24,Arugam Bay,2920.5463059313215
2020-07-25,Arugam Bay,2918.167533818939
2020-07-26,Arugam Bay,2915.7887617065558
2020-07-27,Arugam Bay,2913.4099895941727
2020-07-28,Arugam Bay,2911.03121748179
2020-07-29,Arugam Bay,2908.652445369407
2020-07-30,Arugam Bay,2906.273673257024
2020-07-31,Arugam Bay,2903.894901144641
2020-08-01,Arugam Bay,2901.516129032258
2020-08-02,Arugam Bay,2901.5650711064864
2020-08-03,Arugam Bay,2901.6140131807147
2020-08-04,Arugam Bay,2901.662955254943
2020-08-05,Arugam Bay,2901.711897329171
2020-08-06,Arugam Bay,2901.760839403399
2020-08-07,Arugam Bay,2901.8097814776274
2020-08-08,Arugam Bay,2901.8587235518557
2020-08-09,Arugam Bay,2901.907665626084
2020-08-10,Arugam Bay,2901.9566077003124
2020-08-11,Arugam Bay,2902.00554977454
2020-08-12,Arugam Bay,2902.0544918487685
2020-08-13,Arugam Bay,2902.103433922997
2020-08-14,Arugam Bay,2902.152375997225
2020-08-15,Arugam Bay,2902.2013180714534
2020-08-16,Arugam Bay,2902.2502601456818
2020-08-17,Arugam Bay,2902.2992022199096
2020-08-18,Arugam Bay,2902.348144294138
2020-08-19,Arugam Bay,2902.397086368366
2020-08-20,Arugam Bay,2902.4460284425945
2020-08-21,Arugam Bay,2902.494970516823
2020-08-22,Arugam Bay,2902.543912591051
2020-08-23,Arugam Bay,2902.592854665279
2020-08-24,Arugam Bay,2902.6417967395073
2020-08-25,Arugam Bay,2902.6907388137356
2020-08-26,Arugam Bay,2902.739680887964
2020-08-27,Arugam Bay,2902.788622962192
2020-08-28,Arugam Bay,2902.8375650364205
2020-08-29,Arugam Bay,2902.8865071106484
2020-08-30,Arugam Bay,2902.9354491848767
2020-08-31,Arugam Bay,2902.984391259105
2020-09-01,Arugam Bay,2903.0333333333333
2020-09-02,Arugam Bay,2902.235448028674
2020-09-03,Arugam Bay,2901.4375627240142
2020-09-04,Arugam Bay,2900.639677419355
2020-09-05,Arugam Bay,2899.841792114695
2020-09-06,Arugam Bay,2899.043906810036
2020-09-07,Arugam Bay,2898.246021505376
2020-09-08,Arugam Bay,2897.448136200717
2020-09-09,Arugam Bay,2896.6502508960575
2020-09-10,Arugam Bay,2895.8523655913978
2020-09-11,Arugam Bay,2895.0544802867385
2020-09-12,Arugam Bay,2894.2565949820787
2020-09-13,Arugam Bay,2893.4587096774194
2020-09-14,Arugam Bay,2892.6608243727596
2020-09-15,Arugam Bay,2891.8629390681003
2020-09-16,Arugam Bay,2891.065053763441
2020-09-17,Arugam Bay,2890.2671684587813
2020-09-18,Arugam Bay,2889.469283154122
2020-09-19,Arugam Bay,2888.671397849462
2020-09-20,Arugam Bay,2887.873512544803
2020-09-21,Arugam Bay,2887.075627240143
2020-09-22,Arugam Bay,2886.277741935484
2020-09-23,Arugam Bay,2885.479856630824
2020-09-24,Arugam Bay,2884.681971326165
2020-09-25,Arugam Bay,2883.8840860215055
2020-09-26,Arugam Bay,2883.0862007168457
2020-09-27,Arugam Bay,2882.2883154121864
2020-09-28,Arugam Bay,2881.4904301075267
2020-09-29,Arugam Bay,2880.6925448028674
2020-09-30,Arugam Bay,2879.8946594982076
2020-10-01,Arugam Bay,2879.0967741935483
2020-10-02,Arugam Bay,2880.55494276795
2020-10-03,Arugam Bay,2882.0131113423517
2020-10-04,Arugam Bay,2883.4712799167532
2020-10-05,Arugam Bay,2884.929448491155
2020-10-06,Arugam Bay,2886.3876170655567
2020-10-07,Arugam Bay,2887.845785639958
2020-10-08,Arugam Bay,2889.30395421436
2020-10-09,Arugam Bay,2890.7621227887616
2020-10-10,Arugam Bay,2892.220291363163
2020-10-11,Arugam Bay,2893.678459937565
2020-10-12,Arugam Bay,2895.1366285119666
2020-10-13,Arugam Bay,2896.5947970863685
2020-10-14,Arugam Bay,2898.05296566077
2020-10-15,Arugam Bay,2899.5111342351715
2020-10-16,Arugam Bay,2900.9693028095735
2020-10-17,Arugam Bay,2902.427471383975
2020-10-18,Arugam Bay,2903.885639958377
2020-10-19,Arugam Bay,2905.3438085327784
2020-10-20,Arugam Bay,2906.80197710718
2020-10-21,Arugam Bay,2908.260145681582
2020-10-22,Arugam Bay,2909.7183142559834
2020-10-23,Arugam Bay,2911.1764828303853
2020-10-24,Arugam Bay,2912.634651404787
2020-10-25,Arugam Bay,2914.0928199791883
2020-10-26,Arugam Bay,2915.5509885535903
2020-10-27,Arugam Bay,2917.009157127992
2020-10-28,Arugam Bay,2918.4673257023933
2020-10-29,Arugam Bay,2919.9254942767952
2020-10-30,Arugam Bay,2921.3836628511967
2020-10-31,Arugam Bay,2922.8418314255987
2020-11-01,Arugam Bay,2924.3
2020-11-02,Arugam Bay,2919.7222222222226
2020-11-03,Arugam Bay,2915.1444444444446
2020-11-04,Arugam Bay,2910.5666666666666
2020-11-05,Arugam Bay,2905.988888888889
2020-11-06,Arugam Bay,2901.4111111111115
2020-11-07,Arugam Bay,2896.8333333333335
2020-11-08,Arugam Bay,2892.2555555555555
2020-11-09,Arugam Bay,2887.677777777778
2020-11-10,Arugam Bay,2883.1000000000004
2020-11-11,Arugam Bay,2878.5222222222224
2020-11-12,Arugam Bay,2873.9444444444443
2020-11-13,Arugam Bay,2869.366666666667
2020-11-14,Arugam Bay,2864.7888888888892
2020-11-15,Arugam Bay,2860.211111111111
2020-11-16,Arugam Bay,2855.633333333333
2020-11-17,Arugam Bay,2851.0555555555557
2020-11-18,Arugam Bay,2846.477777777778
2020-11-19,Arugam Bay,2841.9
2020-11-20,Arugam Bay,2837.322222222222
2020-11-21,Arugam Bay,2832.7444444444445
2020-11-22,Arugam Bay,2828.166666666667
2020-11-23,Arugam Bay,2823.588888888889
2020-11-24,Arugam Bay,2819.011111111111
2020-11-25,Arugam Bay,2814.4333333333334
2020-11-26,Arugam Bay,2809.855555555556
2020-11-27,Arugam Bay,2805.277777777778
2020-11-28,Arugam Bay,2800.7
2020-11-29,Arugam Bay,2796.1222222222223
2020-11-30,Arugam Bay,2791.5444444444447
2020-12-01,Arugam Bay,2786.9666666666667
2020-12-02,Arugam Bay,2787.360041623309
2020-12-03,Arugam Bay,2787.7534165799516
2020-12-04,Arugam Bay,2788.146791536594
2020-12-05,Arugam Bay,2788.540166493236
2020-12-06,Arugam Bay,2788.9335414498787
2020-12-07,Arugam Bay,2789.326916406521
2020-12-08,Arugam Bay,2789.720291363163
2020-12-09,Arugam Bay,2790.113666319806
2020-12-10,Arugam Bay,2790.507041276448
2020-12-11,Arugam Bay,2790.9004162330907
2020-12-12,Arugam Bay,2791.293791189733
2020-12-13,Arugam Bay,2791.687166146375
2020-12-14,Arugam Bay,2792.080541103018
2020-12-15,Arugam Bay,2792.47391605966
2020-12-16,Arugam Bay,2792.8672910163023
2020-12-17,Arugam Bay,2793.260665972945
2020-12-18,Arugam Bay,2793.654040929587
2020-12-19,Arugam Bay,2794.0474158862294
2020-12-20,Arugam Bay,2794.440790842872
2020-12-21,Arugam Bay,2794.8341657995143
2020-12-22,Arugam Bay,2795.2275407561565
2020-12-23,Arugam Bay,2795.620915712799
2020-12-24,Arugam Bay,2796.0142906694414
2020-12-25,Arugam Bay,2796.407665626084
2020-12-26,Arugam Bay,2796.8010405827263
2020-12-27,Arugam Bay,2797.1944155393685
2020-12-28,Arugam Bay,2797.587790496011
2020-12-29,Arugam Bay,2797.9811654526534
2020-12-30,Arugam Bay,2798.3745404092956
2020-12-31,Arugam Bay,2798.7679153659383
2020-01-01,Dalawella,2841.8387096774195
2020-01-02,Dalawella,2841.960709031541
2020-01-03,Dalawella,2842.0827083856616
2020-01-04,Dalawella,2842.204707739783
2020-01-05,Dalawella,2842.3267070939037
2020-01-06,Dalawella,2842.448706448025
2020-01-07,Dalawella,2842.5707058021458
2020-01-08,Dalawella,2842.692705156267
2020-01-09,Dalawella,2842.8147045103883
2020-01-10,Dalawella,2842.936703864509
2020-01-11,Dalawella,2843.0587032186304
2020-01-12,Dalawella,2843.180702572751
2020-01-13,Dalawella,2843.3027019268725
2020-01-14,Dalawella,2843.4247012809938
2020-01-15,Dalawella,2843.5467006351146
2020-01-16,Dalawella,2843.668699989236
2020-01-17,Dalawella,2843.7906993433567
2020-01-18,Dalawella,2843.912698697478
2020-01-19,Dalawella,2844.0346980515988
2020-01-20,Dalawella,2844.15669740572
2020-01-21,Dalawella,2844.2786967598413
2020-01-22,Dalawella,2844.400696113962
2020-01-23,Dalawella,2844.5226954680834
2020-01-24,Dalawella,2844.644694822204
2020-01-25,Dalawella,2844.7666941763255
2020-01-26,Dalawella,2844.8886935304467
2020-01-27,Dalawella,2845.0106928845676
2020-01-28,Dalawella,2845.132692238689
2020-01-29,Dalawella,2845.2546915928096
2020-01-30,Dalawella,2845.376690946931
2020-01-31,Dalawella,2845.4986903010517
2020-02-01,Dalawella,2845.620689655173
2020-02-02,Dalawella,2848.1999539718468
2020-02-03,Dalawella,2850.7792182885205
2020-02-04,Dalawella,2853.3584826051942
2020-02-05,Dalawella,2855.9377469218675
2020-02-06,Dalawella,2858.5170112385413
2020-02-07,Dalawella,2861.096275555215
2020-02-08,Dalawella,2863.6755398718888
2020-02-09,Dalawella,2866.2548041885625
2020-02-10,Dalawella,2868.8340685052362
2020-02-11,Dalawella,2871.41333282191
2020-02-12,Dalawella,2873.9925971385833
2020-02-13,Dalawella,2876.571861455257
2020-02-14,Dalawella,2879.1511257719308
2020-02-15,Dalawella,2881.7303900886045
2020-02-16,Dalawella,2884.3096544052783
2020-02-17,Dalawella,2886.888918721952
2020-02-18,Dalawella,2889.4681830386257
2020-02-19,Dalawella,2892.0474473552995
2020-02-20,Dalawella,2894.6267116719728
2020-02-21,Dalawella,2897.2059759886465
2020-02-22,Dalawella,2899.7852403053203
2020-02-23,Dalawella,2902.364504621994
2020-02-24,Dalawella,2904.9437689386677
2020-02-25,Dalawella,2907.5230332553415
2020-02-26,Dalawella,2910.1022975720152
2020-02-27,Dalawella,2912.6815618886885
2020-02-28,Dalawella,2915.2608262053623
2020-02-29,Dalawella,2917.840090522036
2020-03-01,Dalawella,2920.4193548387098
2020-03-02,Dalawella,2923.1886229621923
2020-03-03,Dalawella,2925.957891085675
2020-03-04,Dalawella,2928.7271592091574
2020-03-05,Dalawella,2931.4964273326395
2020-03-06,Dalawella,2934.265695456122
2020-03-07,Dalawella,2937.0349635796047
2020-03-08,Dalawella,2939.804231703087
2020-03-09,Dalawella,2942.57349982657
2020-03-10,Dalawella,2945.3427679500523
2020-03-11,Dalawella,2948.1120360735345
2020-03-12,Dalawella,2950.881304197017
2020-03-13,Dalawella,2953.6505723204996
2020-03-14,Dalawella,2956.419840443982
2020-03-15,Dalawella,2959.1891085674647
2020-03-16,Dalawella,2961.9583766909473
2020-03-17,Dalawella,2964.7276448144294
2020-03-18,Dalawella,2967.496912937912
2020-03-19,Dalawella,2970.2661810613945
2020-03-20,Dalawella,2973.035449184877
2020-03-21,Dalawella,2975.8047173083596
2020-03-22,Dalawella,2978.573985431842
2020-03-23,Dalawella,2981.3432535553243
2020-03-24,Dalawella,2984.112521678807
2020-03-25,Dalawella,2986.8817898022894
2020-03-26,Dalawella,2989.651057925772
2020-03-27,Dalawella,2992.4203260492545
2020-03-28,Dalawella,2995.189594172737
2020-03-29,Dalawella,2997.958862296219
2020-03-30,Dalawella,3000.7281304197018
2020-03-31,Dalawella,3003.4973985431843
2020-04-01,Dalawella,3006.266666666667
2020-04-02,Dalawella,3005.237347670251
2020-04-03,Dalawella,3004.2080286738355
2020-04-04,Dalawella,3003.1787096774196
2020-04-05,Dalawella,3002.1493906810038
2020-04-06,Dalawella,3001.120071684588
2020-04-07,Dalawella,3000.0907526881724
2020-04-08,Dalawella,2999.0614336917565
2020-04-09,Dalawella,2998.0321146953406
2020-04-10,Dalawella,2997.0027956989247
2020-04-11,Dalawella,2995.9734767025093
2020-04-12,Dalawella,2994.9441577060934
2020-04-13,Dalawella,2993.9148387096775
2020-04-14,Dalawella,2992.8855197132616
2020-04-15,Dalawella,2991.856200716846
2020-04-16,Dalawella,2990.8268817204303
2020-04-17,Dalawella,2989.7975627240144
2020-04-18,Dalawella,2988.768243727599
2020-04-19,Dalawella,2987.738924731183
2020-04-20,Dalawella,2986.709605734767
2020-04-21,Dalawella,2985.6802867383512
2020-04-22,Dalawella,2984.650967741936
2020-04-23,Dalawella,2983.62164874552
2020-04-24,Dalawella,2982.592329749104
2020-04-25,Dalawella,2981.563010752688
2020-04-26,Dalawella,2980.5336917562727
2020-04-27,Dalawella,2979.504372759857
2020-04-28,Dalawella,2978.475053763441
2020-04-29,Dalawella,2977.445734767025
2020-04-30,Dalawella,2976.4164157706095
2020-05-01,Dalawella,2975.3870967741937
2020-05-02,Dalawella,2973.571383975026
2020-05-03,Dalawella,2971.7556711758584
2020-05-04,Dalawella,2969.939958376691
2020-05-05,Dalawella,2968.1242455775237
2020-05-06,Dalawella,2966.308532778356
2020-05-07,Dalawella,2964.4928199791884
2020-05-08,Dalawella,2962.677107180021
2020-05-09,Dalawella,2960.861394380853
2020-05-10,Dalawella,2959.0456815816856
2020-05-11,Dalawella,2957.2299687825184
2020-05-12,Dalawella,2955.414255983351
2020-05-13,Dalawella,2953.598543184183
2020-05-14,Dalawella,2951.7828303850156
2020-05-15,Dalawella,2949.967117585848
2020-05-16,Dalawella,2948.1514047866804
2020-05-17,Dalawella,2946.335691987513
2020-05-18,Dalawella,2944.5199791883456
2020-05-19,Dalawella,2942.704266389178
2020-05-20,Dalawella,2940.8885535900104
2020-05-21,Dalawella,2939.0728407908427
2020-05-22,Dalawella,2937.257127991675
2020-05-23,Dalawella,2935.441415192508
2020-05-24,Dalawella,2933.6257023933404
2020-05-25,Dalawella,2931.8099895941727
2020-05-26,Dalawella,2929.994276795005
2020-05-27,Dalawella,2928.1785639958375
2020-05-28,Dalawella,2926.36285119667
2020-05-29,Dalawella,2924.5471383975027
2020-05-30,Dalawella,2922.731425598335
2020-05-31,Dalawella,2920.9157127991675
2020-06-01,Dalawella,2919.1
2020-06-02,Dalawella,2916.67623655914
2020-06-03,Dalawella,2914.2524731182793
2020-06-04,Dalawella,2911.8287096774193
2020-06-05,Dalawella,2909.404946236559
2020-06-06,Dalawella,2906.9811827956987
2020-06-07,Dalawella,2904.5574193548387
2020-06-08,Dalawella,2902.1336559139786
2020-06-09,Dalawella,2899.709892473118
2020-06-10,Dalawella,2897.286129032258
2020-06-11,Dalawella,2894.862365591398
2020-06-12,Dalawella,2892.4386021505375
2020-06-13,Dalawella,2890.0148387096774
2020-06-14,Dalawella,2887.5910752688173
2020-06-15,Dalawella,2885.167311827957
2020-06-16,Dalawella,2882.743548387097
2020-06-17,Dalawella,2880.3197849462367
2020-06-18,Dalawella,2877.896021505376
2020-06-19,Dalawella,2875.472258064516
2020-06-20,Dalawella,2873.048494623656
2020-06-21,Dalawella,2870.6247311827956
2020-06-22,Dalawella,2868.2009677419355
2020-06-23,Dalawella,2865.7772043010755
2020-06-24,Dalawella,2863.353440860215
2020-06-25,Dalawella,2860.929677419355
2020-06-26,Dalawella,2858.505913978495
2020-06-27,Dalawella,2856.0821505376343
2020-06-28,Dalawella,2853.6583870967743
2020-06-29,Dalawella,2851.234623655914
2020-06-30,Dalawella,2848.8108602150537
2020-07-01,Dalawella,2846.3870967741937
2020-07-02,Dalawella,2845.7273673257023
2020-07-03,Dalawella,2845.0676378772114
2020-07-04,Dalawella,2844.40790842872
2020-07-05,Dalawella,2843.748178980229
2020-07-06,Dalawella,2843.0884495317378
2020-07-07,Dalawella,2842.428720083247
2020-07-08,Dalawella,2841.7689906347555
2020-07-09,Dalawella,2841.1092611862646
2020-07-10,Dalawella,2840.449531737773
2020-07-11,Dalawella,2839.7898022892823
2020-07-12,Dalawella,2839.130072840791
2020-07-13,Dalawella,2838.4703433922996
2020-07-14,Dalawella,2837.8106139438087
2020-07-15,Dalawella,2837.1508844953173
2020-07-16,Dalawella,2836.4911550468264
2020-07-17,Dalawella,2835.831425598335
2020-07-18,Dalawella,2835.171696149844
2020-07-19,Dalawella,2834.511966701353
2020-07-20,Dalawella,2833.852237252862
2020-07-21,Dalawella,2833.1925078043705
2020-07-22,Dalawella,2832.532778355879
2020-07-23,Dalawella,2831.8730489073882
2020-07-24,Dalawella,2831.213319458897
2020-07-25,Dalawella,2830.553590010406
2020-07-26,Dalawella,2829.8938605619146
2020-07-27,Dalawella,2829.2341311134237
2020-07-28,Dalawella,2828.5744016649323
2020-07-29,Dalawella,2827.9146722164414
2020-07-30,Dalawella,2827.25494276795
2020-07-31,Dalawella,2826.595213319459
2020-08-01,Dalawella,2825.935483870968
2020-08-02,Dalawella,2825.185952133195
2020-08-03,Dalawella,2824.4364203954215
2020-08-04,Dalawella,2823.6868886576485
2020-08-05,Dalawella,2822.937356919875
2020-08-06,Dalawella,2822.187825182102
2020-08-07,Dalawella,2821.438293444329
2020-08-08,Dalawella,2820.688761706556
2020-08-09,Dalawella,2819.9392299687825
2020-08-10,Dalawella,2819.1896982310095
2020-08-11,Dalawella,2818.440166493236
2020-08-12,Dalawella,2817.690634755463
2020-08-13,Dalawella,2816.94110301769
2020-08-14,Dalawella,2816.191571279917
2020-08-15,Dalawella,2815.4420395421434
2020-08-16,Dalawella,2814.6925078043705
2020-08-17,Dalawella,2813.942976066597
2020-08-18,Dalawella,2813.193444328824
2020-08-19,Dalawella,2812.443912591051
2020-08-20,Dalawella,2811.694380853278
2020-08-21,Dalawella,2810.9448491155044
2020-08-22,Dalawella,2810.1953173777315
2020-08-23,Dalawella,2809.445785639958
2020-08-24,Dalawella,2808.696253902185
2020-08-25,Dalawella,2807.9467221644118
2020-08-26,Dalawella,2807.197190426639
2020-08-27,Dalawella,2806.4476586888654
2020-08-28,Dalawella,2805.6981269510925
2020-08-29,Dalawella,2804.948595213319
2020-08-30,Dalawella,2804.199063475546
2020-08-31,Dalawella,2803.4495317377728
2020-09-01,Dalawella,2802.7
2020-09-02,Dalawella,2802.496021505376
2020-09-03,Dalawella,2802.2920430107524
2020-09-04,Dalawella,2802.0880645161287
2020-09-05,Dalawella,2801.884086021505
